true_label,original_sent,noisy_label
2,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,2
0,"Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies .",0
2,"The Tecnomen Convergent Charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls , raw data traffic and any type of content services in both mobile and fixed networks .",2
2,"Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories .",2
2,Number of offers received for this contract is two .,2
2,"The negotiations concern personnel of Cencorp Corporation and Singulase Oy as whole in Finland and in Sweden , the company said .",2
2,"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .",2
0,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur .",0
2,The value of the order is EUR 2.5 mn .,2
2,Closing of such transaction took place today .,2
0,Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,0
2,Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn .,2
2,Nordea was the cheapest also for a couple in their 30s with debt .,2
2,"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",2
2,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,2
1,"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",1
2,The report will be emailed within 2 business days of an order .,2
2,The project is expected to be completed in 2009 .,2
2,`` The issues identified by Stonesoft affect a range of content inspection technology .,1
0,Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,0
2,"`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News .",2
0,"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",0
1,"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",1
2,"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",2
0,"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",0
2,"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",2
2,"The company operates worldwide and employs in total approximately 47,000 persons .",2
2,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",2
2,"The company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia .",2
0,"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",0
2,No planned closing date was provided .,2
2,Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,2
2,"The Committee proposes the following remuneration : a monthly remuneration of EUR 5,000 for the Chairman , EUR 3,500 for the Deputy Chairman , and EUR 2,500 for the other Board members .",2
1,Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,1
2,"These sections will be put into place to form the load-bearing steel structure of the bridge , '' says Sami Eronen , Senior Vice President , Infrastructure and Northern Europe , Ruukki Construction .",2
2,Market data and analytics are derived from primary and secondary research .,2
2,"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .",2
2,Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .,2
1,"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",1
2,"POYRY PLCCompany Announcement 10 December 2010 at 4.10 p.m. Pursuant to Poyry PLC 's stock option program 2004 , 63 792 new shares of the company have been subscribed since 27 October 2010 with stock options 2004B .",2
2,"This action follows personnel negotiations concerning Elcoteq SE , Finnish Branch , Elcoteq Finland Oy and Elcoteq Design Center Oy .",2
2,"According to Finnair Technical Services , the measure is above all due to the employment situation .",2
0,"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .",0
0,Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,0
0,"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",0
2,The total value of the contract is some EUR 8 million .,2
2,Uponor maintains its full-year guidance for 2010 .,2
1,11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,1
0,"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",0
2,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company .",2
0,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",1
0,"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said .",0
2,More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries .,2
2,"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",2
0,"The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator .",0
0,"Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .",0
2,The value of the total investment is about EUR 600mn .,2
0,With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,0
2,"The subsidiary will be responsible for filter sales , local assembly of filters and after market services in China .",2
2,From Merisatama to the far corners of the world Asfaltti Osakeyhti+Â Lemmink+ñinen was established in 1910 by a group of master builders in Helsinki as a specialist business and subcontractor .,2
2,"YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .",2
1,"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",1
2,Okmetic has used the furnaces for the contract manufacturing of solar crystals .,2
2,"The above mentioned shareholders will suggest that a monthly salary of EUR 1,400 would be paid for the Board members outside the company .",2
2,Raisio is the site of the main production plants as well as company headquarters .,2
2,"Originally posted to the PCMag.com security blog , Security Watch .",2
0,"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",0
1,Reported operating margin was a negative 5.9 % .,1
0,Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,0
2,"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million .",2
1,The situation of coated magazine printing paper will continue to be weak .,1
0,- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,0
2,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,2
2,The issuer is solely responsible for the content of this announcement .,2
0,"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",0
2,"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",2
2,In 2007 Etteplan reported a turnover of EUR125 .2 m.,2
0,EPS grew to 0.04 eur from 0.02 eur .,0
1,Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,1
0,Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,2
0,Diluted EPS rose to EUR3 .68 from EUR0 .50 .,0
